code,ticker,conm,n
17840601,HTY,JOHN HANCOCK TAX-ADV GLBL FD,924
17842401,BQR,BLACKROCK ECSLUTNS INVST TR,925
17842501,NGZ,ALLIANZGI GLBL EQ & CONV INC,926
17891901,NMD,NUVEEN MUN HIGH INC OPP FD 2,927
17898401,PKO,PIMCO INCOME OPPORTUNITY FD,928
17914801,RCR,RMR DIVIDEND CAPTURE FUND,929
17934101,BHL,BLACKROCK DEFINED OPPORTY TR,930
18071201,FFD,MORGAN STAN FRONTIER EMG MKT,931
18255001,NUW,NUVEEN AMT-FREE MUNI VL FD,932
18274701,MTT,WESTERN ASSET MUN DEF OPP TR,933
18292101,NJV,NUVEEN NJ MUNICIPAL VALUE FD,934
18292201,NYV,NUVEEN NY MUNICIPAL VL FD 2,935
18292401,NPN,NUVEEN PA MUNICIPAL VALUE FD,936
18292501,NCB,NUVEEN CA MUNICIPAL VL FD 2,937
18303601,EOT,EATON VANCE NATL MUN OPP TR,938
18319801,IGI,WESTERN ASSET INVST GR DF OP,939
18332501,TPZ,TORTOISE POWER & ENERGY INFR,940
18362001,NEV,NUVEEN ENHANCED MUNI VALUE,941
18391801,STK,COLUMBIA SELIGMAN PRM TEC GR,942
18391901,GDO,WESTERN ASST GBL CORP DFN OP,943
18393301,JLS,NUVEEN MORTGAGE OPPRTNY TRM,944
18422201,FTT,FEDERATED ENHANCED TREAS FD,945
18422401,IDE,VOYA INFRASTR INDL AND MATLS,946
18436301,DMO,WESTERN ASSET MORTGAGE OP FD,947
18436401,JMT,NUVEEN MTG OPP TERM FD 2,948
18476801,NBB,NUVEEN TAXABLE MNCPL INC FD,949
18493601,BSL,BLACKSTONE/GSO SR FLT RT FD,950
18515601,CEM,CLEARBRIDGE ENERGY MLP FUND,951
18515701,EXD,EATON VANCE TAX-MG BUY-WT ST,952
18531501,NTG,TORTOISE MIDSTRM EN FUND INC,953
18548101,BBN,BLACKROCK TAXABLE MUNI BD TR,954
18548401,FSD,FIRST TRUST HIGH INCM LG/SHR,955
18556501,GBAB,GUGGENHEIM TAXABLE MUN MNGD,956
18559301,HYI,WESTERN ASSET HIGH YLD DFND,957
18560801,CFD,NUVEEN DIVERSIFIED COMMODITY,958
18596501,NBD,NUVEEN BUILD AMERICA BD OPP,959
18596601,KMF,KAYNE ANDERSON MDSTRM/ENG FD,960
18596801,PSF,COHEN & STEERS SL PFD & INC,961
18615201,EDF,STONE HARBOR EMERGING MKT FD,962
18628901,OXLC,OXFORD LANE CAPITAL CORP,963
18632901,ACP,ABERDEEN INCM CRED STRA FUND,964
18633101,BGX,BLACKSTONE/GSO LONG-SHORT FD,965
18633201,GNT,GAMCO NAT RES GOLD & INCM TR,966
18655601,AFT,APOLLO SENIOR FLOATING RT FD,967
18655701,JMF,NUVEEN ENERGY MLP TOTAL RET,968
18681701,BCX,BLACKROCK RESOURCES & CMD ST,969
18709901,IHD,VOYA EM MKTS HI INCM DIV EQ,970
18728401,HEQ,JOHN HANCOCK HDGD EQY & INCM,971
18728901,SMF,SALIENT MLP & ENERGY INFRAST,972
18729001,JSD,NUVEEN SHORT DURATION CREDIT,973
18740501,EMO,CLEARBRIDGE ENG MIDSTRM OPP,974
18769401,DPG,DUFF & PHELPS GLB UTL INC FD,975
18796201,INF,BROOKFIELD GBL LSTD INFR INC,976
18956601,FIF,FIRST TRUST ENERGY INFRASTR,977
19135501,TTP,TORTOISE PIPELINE & ENRGY FD,978
19135601,GEQ,GUGGENHEIM EQ WGHT ENHD INCM,979
19676201,BUI,BLACKROCK UTILITY & INFRASTR,980
26084601,HTD,HANCOCK JOHN TAX-ADV DIV INC,981
26084701,IGR,CBRE CLARION GLOBAL RE INCM,982
26084901,UTG,REAVES UTILITY INCOME FUND,983
26085001,SCD,LMP CAPITAL & INCOME FND INC,984
26085201,TYG,TORTOISE ENERGY INFRASTR CP,985
26085301,WIW,WESTERN ASS INFL-LINKED OPPT,986
26446801,HSA,HELIOS STRATEGIC INCM FD INC,987
26456501,NDD,NEUBERGER BERMAN DIV ADV FD,988
26464501,CSQ,CALAMOS STRAT TOTAL RETRN FD,989
26464701,MFD,MACQUARIE/FIRST TRUST GLOBAL,990
26468401,BDT,BLACKROCK STRATEGIC EQTY DIV,991
26468601,UTF,COHEN & STEERS INFRASTR FD,992
