code,ticker,conm,n
03126501,GNTY,GUARANTY BANCSHARES INC,4892
03126701,SFBC.1,SLADE'S FERRY BANCORP,4893
03127001,BSXT,BOE FINANCIAL SERVICES VA,4894
03127601,CAFI.,CAMCO FINANCIAL CORP,4895
03129201,ASV,ASV HOLDINGS INC,4896
03129401,GTHX,G1 THERAPEUTICS INC,4897
03129501,FOCS,FOCUS FINANCL PRTNR INC,4898
03130101,ELDN,ELEDON PHARMACEUTICALS INC,4899
03132801,MMDMU,MODERN MEDIA ACQ CORP,4900
03132802,MMDM,MODERN MEDIA ACQ CORP,4901
03133101,NESRU,NATIONAL ENERGY SERVICES REU,4902
03133102,NESR,NATIONAL ENERGY SERVICES REU,4903
03133501,BLCA.1,BOREL BK & TR CO SAN MATEO,4904
03134702,ITRG,INTEGRA RESOURCES CORP,4905
03134801,MOTS,MOTUS GI HOLDINGS INC,4906
03136601,MWH.1,BAYCORP HOLDINGS CORP,4907
03136801,HAFC,HANMI FINANCIAL CORP,4908
03138101,ESIC,EASYLINK SERVICES INTL CORP,4909
03138401,SMHI,SEACOR MARINE HLDGS INC,4910
03138601,AGS,PLAYAGS INC,4911
03139201,PTRY,PANTRY INC,4912
03140201,AGMH,AGM GROUP HLD INC,4913
03140501,ATNX,ATHENEX INC,4914
03141801,PRPH,PROPHASE LABS INC,4915
03142401,CYD,CHINA YUCHAI INTERNATIONAL,4916
03142701,NA,NABISCO HOLDINGS CORP  -CL A,4917
03143001,SMCC,SMC CORPORATION,4918
03144201,OMP,OASIS MIDSTREAM PARTNR,4919
03144801,COX,COX COMMUNICATIONS INC,4920
03145301,NSIT,INSIGHT ENTERPRISES INC,4921
03145401,TCK.2,THERMO ECOTEK CORP,4922
03145701,SSTI,SHOTSPOTTER INC,4923
03145801,PMB,PREMIER BANCSHARES INC,4924
03145901,OSTX,OSTEX INTERNATIONAL INC,4925
03146001,RCII,RENT-A-CENTER INC,4926
03146201,FKFS,FIRST KEYSTONE FINANCIAL INC,4927
03146601,WOW,WIDEOPENWEST INC,4928
03146901,WNS.,WINDSOR ENERGY CORP,4929
03147701,BRKS,BROOKS AUTOMATION INC,4930
03148301,SMTL,SEMITOOL INC,4931
03148801,ISSI,INTEGRATED SILICON SOLUTION,4932
03148901,LSBI,LSB FINANCIAL CORP,4933
03149401,SGH,SMART GLOBAL HOLDINGS INC,4934
03149501,MSBF.1,MSB FINANCIAL INC,4935
03150701,NINE,NINE ENERGY SERVICE INC,4936
03150902,KBLM,KBL MERGER CORP IV,4937
03151201,KTIE,KTI INC,4938
03151901,AUY,YAMANA GOLD INC,4939
03152101,SNEX,STONEX GROUP INC,4940
03153001,OAKT,OAK TECHNOLOGY INC,4941
03153401,ITC.EC,INTELLIGENT CONTROLS INC,4942
03153501,MBBC,MONTEREY BAY BANCORP INC,4943
03154201,CODX,CO-DIAGNOSTIC INC,4944
03154901,CMX.1,CAREMARK RX INC,4945
03155101,ANIC,ANICOM INC,4946
03155401,MVL,MARVEL ENTERTAINMENT INC,4947
03156001,TRK,SPEEDWAY MOTORSPORTS INC,4948
03156401,ACIW,ACI WORLDWIDE INC,4949
03156701,STRT,STRATTEC SECURITY CORP,4950
03157101,VIAS.1,VIASOFT INC,4951
03157601,ALLB,ALLIANCE BANCORP OF PA,4952
03158501,BY,BYLINE BANCORP INC,4953
03158701,DLTR,DOLLAR TREE INC,4954
03159001,RVFD,RIVIANA FOODS INC,4955
03159203,HCAC.3,HENNESSY CAPITAL ACQ,4956
03160001,CMIN,COMMONWEALTH INDUSTRIES INC,4957
03160401,INFN.2,INDEPENDENT FINL NETWORK INC,4958
03160601,ESQ,ESQUIRE FINCL HOLD INC,4959
03160701,NATI,NATIONAL INSTRUMENTS CORP,4960
03161401,HORC,HORIZON HEALTH CORP,4961
03161601,CTRX,CATAMARAN CORP,4962
03162001,SDLI,SDL INC,4963
03162101,BCACU.1,BISON CAPITAL ACQ COR,4964
03162102,BCAC,BISON CAPITAL ACQ COR,4965
03162201,RMDY,REMEDY CORP,4966
03162401,APRN,BLUE APRON HOLDNG INC,4967
03162501,CRB.5,CARBON ENERGY CORP - OLD,4968
03162601,CHNR,CHINA NATURAL RESOURCES INC,4969
03162701,CBN.1,CORNERSTONE BANCORP INC,4970
03162801,MRSN,MERSANA THRPEUTIC INC,4971
03162901,CDL.2,READING INTL INC  -CL A,4972
03162902,RDI,READING INTL INC  -CL A,4973
03162903,RDIB,READING INTL INC  -CL A,4974
03164301,L.3,LIBERTY FINANCIAL COS INC,4975
03165601,ALRN,AILERON THERAPEUTIC INC,4976
03165701,DOVA,DOVA PHARMACEUTICAL INC,4977
03165901,BNV,BEVERLY NATIONAL CORP,4978
03166201,BWFC,BANK WEST FINANCIAL CORP,4979
03166301,HBFW,HOME BANCORP,4980
03166901,CMRN.1,CAMERON FINANCIAL CORP,4981
03167301,ABC,AMERISOURCEBERGEN CORP,4982
03167401,PCMI,PCM INC,4983
03168701,PRMS.1,PREMISYS COMMUNICATIONS INC,4984
03169201,MBFI,MB FINANCIAL INC/MD,4985
03169301,BOP.,BOISE CASCADE OFFICE PDS CP,4986
03169701,HELO,HELLO DIRECT INC,4987
03170001,RAIN.1,RAINFOREST CAFE INC,4988
03170201,YCB,YOUR COMMUNITY BANKSHARES,4989
03170301,GFED,GUARANTY FED BANCSHARES INC,4990
03171801,ATLO,AMES NATIONAL CORP,4991
03173701,RTWI.,RTW INC,4992
03173801,TAIT,TAITRON COMPONENTS  -CL A,4993
03173901,TSH,TECHE HOLDING CO,4994
03174301,ANAD,ANADIGICS INC,4995
03174401,JXSB,JACKSONVILLE BANCORP INC/MD,4996
03174901,VIBC,VIB CORP,4997
03175101,CONM,CONMED HEALTHCARE MGMT INC,4998
03175201,CBZ,CBIZ INC,4999
03175701,ANET.,ACT NETWORKS INC,5000
03176101,INKP,INKINE PHARMACEUTICAL CO INC,5001
03176301,EVST,EVERLAST WORLDWIDE INC,5002
03176401,BMRC,BANK OF MARIN BANCORP,5003
03177201,NEWA,NEWATER TECHNOLOGY INC,5004
03177401,BHF,BRIGHTHOUSE FINANL INC,5005
03177501,ISNS,IMAGE SENSING SYSTEMS INC,5006
03178204,TPGH,TPG PACE HOLDINGS CORP,5007
03178401,GRDG.1,GARDEN RIDGE CORP,5008
03179101,RBBR,R B RUBBER PRODUCTS INC,5009
03179401,FRW,FIRST WASHINGTON RLTY TR INC,5010
03180201,DLPH,DELPHI TECHNOLOGIES PLC,5011
03180301,ADV,ADVANTAGE SOLUTION-REDH,5012
03180401,CNACU,CONSTELLATION ALPHA CAP CRP,5013
03180402,CNAC,CONSTELLATION ALPHA CAP CRP,5014
03180501,MYO,MYOMO INC,5015
03181101,LTUS.,GARDEN FRESH RESTAURANT CORP,5016
03181901,CGBD,TCG BDC INC,5017
03182301,VNTR,VENATOR MATERIALS PLC,5018
03182601,ZKIN,ZK INTERNATIONAL GROUP,5019
03183901,FFBW,FFBW INC,5020
03184301,HLIT,HARMONIC INC,5021
03184501,RNGR,RANGER ENERGY SERVICES,5022
03184601,DRI,DARDEN RESTAURANTS INC,5023
03184801,ATXI,AVENUE THERAPEUTICS INC,5024
03185801,RA.1,RECKSON ASSOCS REALTY CORP,5025
03185803,RA.B,RECKSON ASSOCS REALTY CORP,5026
03188101,FEIC,FEI CO,5027
03188701,RMD,RESMED INC,5028
03188801,INTD,INTELIDATA TECHNOLOGIES CORP,5029
03189401,BWCF,BWC FINANCIAL CORP,5030
03189501,BHB,BAR HARBOR BANKSHARES,5031
03191401,AFIN,AMERICAN FINANCE TRUST INC,5032
03195402,FSAC,FEDERAL STREET ACQ CORP,5033
03195801,SAFE,SAFEHOLD INC,5034
03196601,TRTX,TPG RE FINANCE TRT INC,5035
03198201,SOLO,ELECTRAMECCANICA VEHS CORP,5036
03199401,GPMT,GRANITE POINT MORTGE TRS INC,5037
03201401,USAU,U.S. GOLD CORP,5038
03201801,KALA,KALA PHARMECUTICAL INC,5039
03204202,ATAC.2,ATLANTIC ACQUI CORP,5040
03204601,AKCA,AKCEA THERAPEUTICS INC,5041
03207401,XELA,EXELA TECHNOLOGIES INC,5042
03207801,PRPO,PRECIPIO INC,5043
03208601,CISN,CISION LTD,5044
03209003,OSPR,OSPREY ENERGY ACQ CORP,5045
03209802,BBCP,CONCRETE PUMPING HOLDINGS,5046
03210201,RDFN,REDFIN CORP,5047
03210601,BKR,BAKER HUGHES CO,5048
03213001,CMTA,CLEMENTIA PHARMACEUTICALS,5049
03214602,CIC,CAPITOL INVSTMNT CRP IV,5050
03215401,JBGS,JBG SMITH PPTYS,5051
03219301,CLXT,CALYXT INC,5052
03221901,PETQ,PETIQ INC,5053
03222802,AVCT,AMERICAN VIRTUAL CL TECH INC,5054
03223301,DARE,DARE BIOSCIENCE INC,5055
03224401,NEXT,NEXTDECADE CORP,5056
03224501,ALPN,ALPINE IMMUNE SCIENCES INC,5057
03225301,PDLB,PDL COMMUNITY BANCORP,5058
03225401,GNPX,GENPREX INC,5059
03226701,MTEM,MOLECULAR TEMPLATES,5060
03227101,ACHV,ACHIEVE LIFE SCIENCES INC,5061
03227301,TRMT,TREMONT MORTGAGE TRUST,5062
03228001,STRZA,STARZ,5063
03228002,STRZB,STARZ,5064
03228301,HUSN,HUDSON CAPITAL INC,5065
03228501,PQG,PQ GROUP HOLDINGS INC,5066
03229401,RETO,RETO ECO SOLUTIONS INC,5067
03229801,ARPO,AERPIO PHARMACEUTICALS INC,5068
03230301,QES,QUINTANA ENERGY SVC INC,5069
03231501,PETZ,TDH HOLDINGS INC,5070
03231601,JAGX,JAGUAR HEALTH INC,5071
03232101,MDNA,MEDICENNA THERAPEUTICS CORP,5072
03232201,CSSE,CHICKEN SOUP FOR SOUL ENTNT,5073
03233201,DESP,DESPEGAR COM CORP,5074
03234501,BRQS,BORQS TECHNOLOGIES INC,5075
03234701,MBIO,MUSTANG BIO INC,5076
03234801,KRYS,KRYSTAL BIOTECH INC,5077
03235201,HBB,HAMILTON BEACH BND HDNG,5078
03235503,IPOA,SOCIAL CAPITAL HDA HDG,5079
03235601,CELC,CELCUITY INC,5080
03236402,DOTA,DRAPER OAKWD TECH ACQN,5081
03236501,SYBX,SYNLOGIC INC,5082
03237201,CEIX,CONSOL ENERGY INC,5083
03238001,HAIR,RESTORATION ROBOTIC INC,5084
03238201,ROKU,ROKU INC,5085
03238301,DCPH,DECIPHERA PHRMCTAL INC,5086
03239501,ADIL,ADIAL PHARMACEUTICALS,5087
03239601,HJLI,HANCOCK JAFFE LAB,5088
03241301,BPMP,BP MIDSTREAM PARTNERS,5089
03245001,CMSSU,CM SEVEN STAR ACQ CORP,5090
03245003,CMSS,CM SEVEN STAR ACQ CORP,5091
03245101,OPTN,OPTINOSE INC,5092
03245202,BRAC,BLACK RIDGE ACQ CORP,5093
03245601,FUV,ARCIMOTO INC,5094
03245901,ACER,ACER THERAPEUTICS INC,5095
03246901,SWCH,SWITCH INC,5096
03248303,MOSC,MOSAIC ACQ CORP,5097
03250201,ANGI,ANGI HOMESERVICES INC,5098
03251901,MCB,METROPOLITAN BANK HLDNG,5099
03252401,AQ,AQUANTIA CORP,5100
03252501,SPRO,SPERO THERAPEUTICS INC,5101
03252601,MDB,MONGODB INC,5102
03252801,FNKO,FUNKO INC,5103
03252901,ALNA,ALLENA PHARMACEUTICALS,5104
03253001,ALTR,ALTAIR ENGINEERING INC,5105
03254101,CARG,CARGURUS INC,5106
03254701,NEXA,NEXA RESOURCES SA,5107
03255701,FSCT,FORESCOUT TECH INC,5108
03255802,PACK,RANPAK HOLDINGS CORP,5109
03256101,LGC,LEGACY ACQUISITION,5110
03256102,LGCU,LEGACY ACQUISITION,5111
03256302,BRPA,BIG ROCK PRTN ACQ CORP,5112
03257101,BAND,BANDWIDTH INC,5113
03257401,EYE,NATIONAL VISION HLDGS INC,5114
03258001,VICI,VICI PROPERTIES INC,5115
03259201,FAT,FAT BRANDS INC,5116
03259501,RSF,RIVERNORTH SPECLTY FINCE CRP,5117
03260001,CBTX,CBTX INC,5118
03260101,SCPH,SCPHARMACEUTICALS INC,5119
03260701,ASNS,ARSANIS INC,5120
03260803,OSW,ONESPAWORLD HOLDINGS LTD,5121
03261001,AQUA,EVOQUA WATER TECH,5122
03261901,MBIN,MERCHANTS BANCORP,5123
03263801,ACMR,ACM RESEARCH INC,5124
03264001,IFRX,INFLARX NV,5125
03264101,SAIL,SAILPOINT TECHNO HLDG,5126
03264701,AIHS,SENMIAO TECHNOLOGY,5127
03265702,STNL,SENTINEL ENERGY SERV,5128
03266501,MRBK,MERIDIAN CORP,5129
03267401,CUE,CUE BIOPHARMA,5130
03267501,SEND,SENDGRID INC,5131
03268801,SFIX,STITCH FIX INC,5132
03269801,SBT,STERLING BANCORP INC,5133
03271501,ARCT,ARCTURUS THERAPETCS HOLD INC,5134
03271601,LEVB.1,LEVEL BRANDS INC -OLD,5135
03273603,RWGE,REGALWOOD GLBL ENRGY,5136
03273802,LACQ,LEISURE ACQUISITION - REDH,5137
03274801,NMRK,NEWMARK GROUP INC,5138
03274901,ENTX,ENTERA BIO LTD,5139
03275101,ILPT,INDSTRL LGST PRPT TRST,5140
03276301,LBC,LUTHER BURBANK CORP,5141
03276701,EQH,EQUITABLE HOLDINGS INC,5142
03277101,WSC,WILLSCOT MOBILE MINI HOLDING,5143
03277501,DNLI,DENALI THERAPEUTCS INC,5144
03279201,QTRX,QUANTERIX CORP,5145
03279501,ODT,ODONATE THERAPEUTICS,5146
03279601,GIGU.1,GIGCAPITAL INC,5147
03279602,GIG,GIGCAPITAL INC,5148
03280401,SIC,SELECT INTERIOR CONCEPTS INC,5149
03280901,AMEH,APOLLO MEDICAL HOLDING INC,5150
03281901,DOGZ,DOGNESS (INTL) CORP,5151
03282201,FAMI,FARMMI INC,5152
03284301,CAAP,CORPORACION AMER ARPRT,5153
03284601,PCSA,PROCESSA PHARMACEUTICALS INC,5154
03285101,OSS,ONE STOP SYSTEMS INC,5155
03285201,AKU,AKUMIN INC,5156
03285501,AVYA,AVAYA HLDGS CORP,5157
03285801,ELOX,ELOXX PHARMACEUTICALS INC,5158
03286001,VMD,VIEMED HEALTHCARE,5159
03286101,EYEN,EYENOVIA INC,5160
03287201,SXTC,CHNA SXT PHRMCUTCL INC,5161
03287502,EAGL,PLTNM EGLE ACQSTON CRP,5162
03287602,GPAQ,GRDN PNTE ACQSTON CRP,5163
03287801,BTBT,BIT DIGITAL INC,5164
03287901,HUD,HUDSON LTD,5165
03288401,PAGS,PAGSEGURO DIGITAL LTD,5166
03288601,GTES,GATES INDUSTRIAL CORP PLC,5167
03288901,MNLO.1,MENLO THERAPEUTICS INC -OLD,5168
03289401,SLDB,SOLID BIOSCIENCES INC,5169
03289501,ARMO,ARMO BIOSCIENCES INC,5170
03289701,SLGL,SOL GEL TECHNOLOGS LTD,5171
03289802,NEBU,NEBULA ACQUISITON CORP,5172
03289901,TORC,RESTORBIO INC,5173
03290101,SLS,SELLAS LIFE SCIENCES GROUP I,5174
03290801,RCKT,ROCKET PHARMACEUTICALS INC,5175
03291901,EOLS,EVOLUS INC,5176
03293001,ADT,ADT INC,5177
03293501,CDLX,CARDLYTICS INC,5178
03293801,WHD,CACTUS INC,5179
03294002,CRSA,CRESCENT ACQ CORP,5180
03294101,BTAI,BIOXCEL THERAPEUTICS,5181
03294602,MUDS.1,MUDRICK CPTL AQSTN CRP,5182
03296101,EVFM,EVOFEM BIOSCIENCES INC,5183
03297802,LHC,LEO HOLDINGS CORP,5184
03298001,COLD,AMERICOLD REALTY TRUST,5185
03298401,NBSE,NEUBASE THERAPEUTICS INC,5186
03300202,MTEC,MTECH ACQUISITION CORP,5187
03303701,ZS,ZSCALER INC,5188
03303802,LTN,UNION ACQUISITION CORP,5189
03304701,DCAR,DROPCAR INC,5190
03304801,NMTR,9 METERS BIOPHARMA INC,5191
03305601,CLBK,COLUMBIA FINANCIAL INC,5192
03306601,CLNC,COLONY CREDIT REAL ESTAT INC,5193
03306701,FTSI,FTS INTERNATIONAL INC,5194
03306801,PRPL,PURPLE INNOVATION INC,5195
03307301,ONDS,ONDAS HOLDINGS INC,5196
03308101,CCNC,CODE CHAIN NEW CONTINENT LTD,5197
03311001,STEP,STEPSTONE GROUP INC,5198
03311101,DFBHU,DFB HEALTHCARE ACQ,5199
03311102,DFBH,DFB HEALTHCARE ACQ,5200
03311401,VXRT,VAXART INC,5201
03313101,BWB,BRIDGEWATER BANCSHARES,5202
03313301,RCUS,ARCUS BIOSCIENCES INC,5203
03313702,TIBR,TIBERIUS ACQU CORP,5204
03313802,BFI,BURGERFI INTERNATIONAL INC,5205
03315001,CVON,CONVERGEONE HOLDINGS INC,5206
03315201,DBX,DROPBOX INC,5207
03315501,ENOB,ENOCHIAN BIOSCIENCES INC,5208
03315901,IBEX,IBEX LTD,5209
03317501,SPOT,SPOTIFY TECHNOLOGY SA,5210
03318401,RFL,RAFAEL HOLDINGS INC,5211
03318501,UMRX.1,UNUM THERAPEUTICS INC OLD,5212
03322502,TDAC,TRIDENT ACQUISTNS CORP,5213
03323201,ZUO,ZUORA INC,5214
03323301,RDVT,RED VIOLET INC,5215
03324001,FIXX,HOMOLOGY MEDICINES INC,5216
03324301,WH,WYNDHAM HOTELS & RESRTS,5217
03327201,LEVL,LEVEL ONE BANCORP INC,5218
03327402,SURF,SURFACE ONCOLOGY INC,5219
03327501,SMAR,SMARTSHEET INC,5220
03327901,IEA,INFRASTRUCTR & ENRGY ALT INC,5221
03330101,DOCU,DOCUSIGN INC,5222
03331601,STXB,SPRT OF TXS BNCSR INC,5223
03331701,UBX,UNTY BIOTCHNLGY INC,5224
03332101,PVTL,PIVOTAL SOFTWARE INC,5225
03332401,PACQU,PURE ACQUISITION CORP,5226
03332404,PACQ,PURE ACQUISITION CORP,5227
03332601,CHX,CHAMPIONX CORP,5228
03333701,ORCC,OWL ROCK CAP CORP,5229
03342001,LASR,NLIGHT INC,5230
03342101,GSHD,GOOSEHEAD INSURANCE,5231
03342301,CBLK,CARBON BLACK INC,5232
03342401,ROAD,CONSTRUCTION PRTNR INC,5233
03342501,LOVE,LOVESAC CO (THE),5234
03342801,PRT,PERMROCK ROYALTY TRUST,5235
03342901,BBIG,VINCO VENTURES INC,5236
03343501,INSP,INSPIRE MEDICAL SYSTEM,5237
03343901,PRSP,PERSPECTA INC,5238
03344401,EVLO,EVELO BIOSCIENCES INC,5239
03344501,SRRK,SCHOLAR ROCK HOLDNG CRP,5240
03344601,PS,PLURALSIGHT INC,5241
03344701,KNSA,KINIKSA PHRMCETCLS LTD,5242
03344901,USAC,USA COMPRESSION PRTNRS LP,5243
03345901,OBNK,ORIGIN BANCORP,5244
03346601,ITRM,ITERUM THERAPEUTICS,5245
03346701,XAIR,BEYOND AIR INC,5246
03347601,JRSH,JERASH HOLDINGS (US),5247
03349201,TMCXU,TRINITY MERGER CORP,5248
03349202,TMCX,TRINITY MERGER CORP,5249
03349303,VTIQ,VECTOIQ ACQ CORP,5250
03349901,XCUR,EXICURE INC,5251
03350001,MGTA,MAGENTA THRPUTCS INC,5252
03352801,EDRY,EURODRY LTD,5253
03353101,GSKY,GREENSKY INC,5254
03353201,CLPS,CLPS INC,5255
03353301,EVOP,EVO PAYMENTS INC,5256
03354201,SMTA,SPIRIT MTA REIT,5257
03355001,WRAP,WRAP TECHNOLOGIES,5258
03357301,NRCG,NRC GROUP HOLDINGS CORP,5259
03359501,MGTX,MEIRAGTX HOLDINGS,5260
03359601,CHRA,CHARAH SOLUTIONS,5261
03359701,VRCA,VERRICA PHARMACEUTICAL,5262
03359801,USX,US XPRESS ENTRPRS INC,5263
03360001,TCDA,TRICIDA INC,5264
03360101,TBIO,TRANSLATE BIO INC,5265
03360201,CBMB,CBM BANCORP INC,5266
03360301,DOMO,DOMO INC,5267
03361001,AVLR,AVALARA INC,5268
03361401,ECOR,ELECTROCORE INC,5269
03362102,GSAH.,GS ACQUISITION HLDGS CORP,5270
03362401,HYRE,HYRECAR INC,5271
03362501,AMAL,AMALGAMATED BK NEW YORK N Y,5272
03363101,KZR,KEZAR LIFE SCIENCES,5273
03363401,HUGE,FSD PHARMA INC,5274
03363701,BV,BRIGHTVIEW HOLDINGS,5275
03363801,IIIV,I3 VERTICALS INC,5276
03364002,FPAC.1,FAR POINT ACQ CORP,5277
03364101,EIDX,EIDOS THERAPEUTICS INC,5278
03364301,APTX,APTINYX INC,5279
03364701,VNE,VEONEER INC,5280
03365201,SKY,SKYLINE CHAMPION CORP,5281
03365701,AVRO,AVROBIO INC,5282
03366001,XERS,XERIS PHARMATICALS INC,5283
03366401,NTGN,NEON THERAPEUTICS INC,5284
03366801,BE,BLOOM ENERGY CORP,5285
03368401,EPRT,ESSENTIAL PPT RLTY TST,5286
03369102,LFAC,LF CAP ACQ CORP,5287
03369302,RPAY,REPAY HOLDINGS CORP,5288
03369401,EVER,EVERQUOTE INC,5289
03369501,CCB,COASTAL FINANCIAL CORP,5290
03369601,FTSV,FORTY SEVEN INC,5291
03369801,STIM,NEURONETICS INC,5292
03370001,AMID,AMERICAN MIDSTREAM PTNRS LP,5293
03370202,BROG.1,TWELVE SEAS INVESTMENT CO,5294
03370301,TLRY,TILRAY INC,5295
03370401,MYFW,FIRST WSTRN FINNCIL INC,5296
03370601,NAKD,NAKED BRAND GROUP LTD,5297
03370801,RVI,RETAIL VALUE INC,5298
03371801,BJ,BJS WHSL CLUB HLDGS INC,5299
03371901,REPL,REPLIMUNE GROUP INC,5300
03372001,RUBY,RUBIUS THERAPEUTICS INC,5301
03372101,ALLK,ALLAKOS INC,5302
03372301,CRNX,CRINETICS PHARMCTCL INC,5303
03372401,CNST,CONSTELLATION PHARMCTCL,5304
03372501,WISA,SUMMIT WIRELESS TECH INC,5305
03373102,HCCH,HL ACQUISITION CORP,5306
03373301,LEGH,LEGACY HOUSING CORP,5307
03373402,NFH,NEW FRONTIER HEALTH CORP,5308
03374301,AQST,AQUESTIVE THERAPETC INC,5309
03374901,BNGO,BIONANO GENOMICS INC,5310
03375001,IAA,IAA INC,5311
03375101,PRVB,PROVENTION BIO INC,5312
03375601,WAFU,WAH FU EDUCATION GROUP LTD,5313
03375802,ALGR,ALLEGRO MERGER CORP,5314
03375901,TENB,TENABLE HOLDINGS INC,5315
03376002,GLAC,GREENLAND ACQSTN CORP,5316
03376302,TOTA,TOTTENHAM ACQUSITN LTD,5317
03376601,ARLO,ARLO TECHNOLOGIES INC,5318
03376701,SONO,SONOS INC,5319
03377901,ESTA,ESTABLISHMNT LBS HLDNG,5320
03378001,VCNX,VACCINEX INC,5321
03378101,TBLT,TOUGHBUILT INDUSTRIES,5322
03380901,CWK,CUSHMAN & WAKEFIELD,5323
03381001,LQDA,LIQUIDIA CORP,5324
03381601,UROV,UROVANT SCIENCES LTD,5325
03381701,PHCF,PUHUI WLTH INV MNGT CO,5326
03382401,RMED,RA MEDICAL SYSTEMS INC,5327
03385501,ARDS,ARIDIS PHARMACEUTICALS,5328
03386802,SPAQ,SPARTAN ENRGY ACQST CRP,5329
03386902,MFAC,MEGALITH FNCL ACQS CORP,5330
03391101,IMXI,INTERNATIONAL MONEY EXPR INC,5331
03393102,TKKS,TKK SYMPHONY ACQ CORP,5332
03395101,FTDR,FRONTDOOR INC,5333
03395501,ELAN,ELANCO ANIMAL HLTH INC,5334
03395802,FMCI,FORUM MERGER II CORP,5335
03396201,MESA,MESA AIR GROUP,5336
03398002,LOAC,LONGEVITY ACQUISITION,5337
03399602,GRSH,GORES HOLDINGS III INC,5338
03399701,ETON,ETON PHARMACEUTICALS,5339
03399801,YVR,LIQUID MEDIA GROUP LTD,5340
03399901,AMTBB,AMERANT BANCORP INC,5341
03399902,AMTB,AMERANT BANCORP INC,5342
03400301,MDJH,MDJM LTD,5343
03401001,CRK,COMSTOCK RESOURCES INC,5344
03401501,PRNB,PRINCIPIA BIOPHARMA,5345
03401601,ETTX,ENTASIS THRPTCS HLDNG,5346
03402302,TZAC,TENZING ACQUISITION,5347
03402901,FTCH,FARFETCH LTD,5348
03403001,HFFG,HF FOODS GROUP INC,5349
03403401,FLMN,FALCON MINERALS CORP,5350
03403801,PLIN,CHINA XIANGTAI FOOD CO LTD,5351
03403901,ARCE,ARCO PLATFORM LTD,5352
03404801,LTHM,LIVENT CORP,5353
03405301,REZI,RESIDEO TECHNOLOGIES,5354
03405501,KLXE,KLX ENERGY SERVS HLDNG,5355
03406501,STRO,SUTRO BIOPHARMA INC,5356
03407601,EB,EVENTBRITE INC,5357
03407701,ARVN,ARVINAS INC,5358
03407801,INMB,INMUNE BIO INC,5359
03408201,GRTS,GRITSTONE ONCOLOGY,5360
03409902,CCC.4,CHURCHILL CAPITAL CORP,5361
03410101,UPWK,UPWORK INC,5362
03410201,GH,GUARDANT HEALTH INC,5363
03410301,APM,APTORUM GROUP LTD,5364
03411801,KOD,KODIAK SCIENCES INC,5365
03411902,EDTX.1,EDTECHX HOLDINGS ACQU,5366
03413201,BSVN,BANK7 CORP,5367
03413301,LKCO,LUOKUNG TECHNOLOGY CORP,5368
03413501,YMAB,Y MABS THERAPEUTICS INC,5369
03413602,CTAC.,CHASERG TECHNOLOGY ACQ,5370
03414001,SVMK,SVMK INC,5371
03416001,OSMT,OSMOTICA PHARMACEUTIC,5372
03416101,ALLO,ALLOGENE THERAPEUTICS,5373
03416301,IMAC,IMAC HOLDINGS INC,5374
03416401,EQ,EQUILLIUM INC,5375
03417102,GRAF,GRAF INDUSTRIAL CORP,5376
03418402,DDMX.2,DD3 ACQUISITION CORP,5377
03418901,CBNK,CAPITAL BANCORP INC,5378
03419301,SIBN,SI-BONE INC,5379
03419401,PHAS,PHASEBIO PHARMACEUTIC,5380
03422101,NGM,NGM BIOPHARMACEUTICAL INC,5381
03423601,PLAN,ANAPLAN INC,5382
03424002,ALAC,ALBERTON ACQUISITION,5383
03424101,TWST,TWIST BIOSCIENCE CORP,5384
03424301,ESTC,ELASTIC NV,5385
03425802,ARYA.1,ARYA SCIENCES ACQ CORP,5386
03425902,UTZ,UTZ BRANDS INC,5387
03426001,OCCI,OFS CREDIT CO INC,5388
03426601,LOGC,LOGICBIO THERAPEUTICS INC,5389
03428701,GMDA,GAMIDA CELL LTD,5390
03429601,ROAN,ROAN RESOURCES INC,5391
03429801,EIC,EAGLE POINT INCOME CO INC,5392
03430001,VRRM,VERRA MOBILITY CORP,5393
03430901,STNE,STONECO LTD,5394
03432202,FTAC,FINTECH ACQ CORP III,5395
03432701,VAPO,VAPOTHERM INC,5396
03433001,AMK,ASSETMARK FIN HOLDINGS INC,5397
03433701,ETRN,EQUITRANS MID CORP,5398
03433801,RBKB,RHINEBECK BANCORP INC,5399
03434201,AXNX,AXONICS MODULATION TECH INC,5400
03434602,AMCI,AMCI ACQUISITION CORP,5401
03437601,ALYA,ALITHYA GROUP INC,5402
03438201,AVCO,AVALON GLOBOCARE CORP,5403
03439601,SG,SIRIUS INTL INSURANCE LTD,5404
03441001,MRNA,MODERNA INC,5405
03441201,USWS,US WELL SERVICES INC,5406
03441401,ALTM,ALTUS MIDSTREAM COMPANY,5407
03441501,BCSF,BAIN CAP SPECIALTY FIN INC,5408
03441702,BWMC,BOXWOOD MERGER CORP,5409
03441801,NFE,NEW FORTRESS ENERGY INC,5410
03442001,MDRR,MEDALIST DIVRSFD REIT,5411
03442901,THOR,SYNTHORX INC,5412
03443901,WTRH,WAITR HOLDINGS INC,5413
03444301,DOW,DOW INC,5414
03444502,CFFA,CF FINANCE ACQ,5415
03444601,SI,SILVERGATE CAPITAL CORP,5416
03444701,BYND,BEYOND MEAT INC,5417
03446601,ANDAU,ANDINA ACQ CORP III,5418
03446602,ANDA,ANDINA ACQ CORP III,5419
